id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,house_id,id
5451210100,4.0,2.5,2410.0,9886.0,1.0,0.0,0.0,5,8,1990.0,420.0,1975,0.0,98040,47.5351,-122.223,2530.0,10658.0,2015-04-23,938000.0,5451210100,3646
7523900300,4.0,2.75,2310.0,14745.0,1.0,0.0,0.0,3,7,1410.0,900.0,1993,0.0,98198,47.377,-122.31,2060.0,9678.0,2015-04-07,370000.0,7523900300,3647
6700390100,3.0,2.5,1770.0,6187.0,2.0,0.0,0.0,3,7,1770.0,0.0,1992,,98031,47.4034,-122.189,1650.0,7200.0,2015-03-18,245000.0,6700390100,3651
7334401450,3.0,2.0,1600.0,13200.0,1.0,0.0,0.0,3,7,1600.0,0.0,1990,,98045,47.4656,-121.756,1360.0,11520.0,2014-07-29,308550.0,7334401450,3652
3121500100,4.0,2.5,2970.0,29163.0,2.0,0.0,0.0,3,9,2970.0,0.0,1993,,98053,47.6717,-122.025,3100.0,31105.0,2014-09-03,715000.0,3121500100,3654
1023089228,3.0,1.75,1250.0,13775.0,1.0,0.0,2.0,3,7,1250.0,0.0,1990,0.0,98045,47.4981,-121.772,1260.0,13707.0,2014-07-17,350000.0,1023089228,3659
8081030090,4.0,3.5,3700.0,13175.0,2.0,0.0,0.0,4,11,3700.0,0.0,1989,0.0,98006,47.5471,-122.133,3880.0,15508.0,2014-08-15,1290000.0,8081030090,3661
7697870600,3.0,2.5,1520.0,7200.0,2.0,0.0,0.0,4,7,1520.0,0.0,1985,,98030,47.3679,-122.182,1780.0,7210.0,2014-09-09,158000.0,7697870600,3667
2526059086,3.0,2.25,2190.0,45738.0,1.0,0.0,0.0,3,8,2190.0,0.0,1990,0.0,98052,47.7108,-122.12,2970.0,4496.0,2014-07-22,620000.0,2526059086,3672
2391600165,3.0,2.25,2280.0,5750.0,1.0,0.0,1.0,4,7,1150.0,1130.0,1985,0.0,98116,47.5641,-122.393,1500.0,5060.0,2014-06-17,475000.0,2391600165,3673
4022900837,3.0,1.75,1820.0,9545.0,1.0,0.0,0.0,3,7,1230.0,590.0,1976,0.0,98155,47.7772,-122.296,1790.0,9530.0,2014-06-13,350000.0,4022900837,3693
6700400110,3.0,2.0,1110.0,7231.0,1.0,0.0,0.0,4,7,1110.0,0.0,1991,0.0,98031,47.4036,-122.191,1550.0,7245.0,2014-07-02,223000.0,6700400110,3697
8860300300,4.0,2.75,2090.0,8400.0,1.0,0.0,0.0,4,8,1240.0,850.0,1976,0.0,98052,47.6872,-122.123,2340.0,9000.0,2014-09-02,610000.0,8860300300,3698
5423030300,4.0,1.75,2420.0,7672.0,1.0,0.0,0.0,3,8,1480.0,940.0,1979,0.0,98027,47.5637,-122.085,2370.0,7699.0,2014-05-19,525000.0,5423030300,3706
1387301730,3.0,1.5,1200.0,7236.0,1.0,,0.0,3,7,1200.0,0.0,1975,0.0,98011,47.739,-122.194,1680.0,7800.0,2015-02-02,361000.0,1387301730,3707
3066400750,3.0,2.5,2500.0,10359.0,2.0,0.0,0.0,3,10,2500.0,0.0,1986,0.0,98074,47.6286,-122.051,2580.0,10142.0,2015-04-13,705000.0,3066400750,3727
3026079031,3.0,1.0,1410.0,47916.0,1.0,0.0,0.0,3,7,1410.0,0.0,1981,0.0,98019,47.7149,-121.96,1810.0,215622.0,2014-08-06,211000.0,3026079031,3736
203100625,3.0,2.5,2620.0,21587.0,2.0,0.0,0.0,3,7,2620.0,0.0,1992,0.0,98053,47.6384,-121.959,2570.0,23650.0,2014-05-29,672000.0,203100625,3738
687600110,3.0,2.25,2260.0,33080.0,1.0,0.0,0.0,5,9,1690.0,570.0,1974,,98005,47.6386,-122.183,3020.0,35291.0,2014-10-20,778000.0,687600110,3739
2473372250,3.0,1.75,1490.0,9493.0,1.0,0.0,0.0,4,8,1490.0,0.0,1976,0.0,98058,47.4514,-122.134,2440.0,9600.0,2015-01-21,312500.0,2473372250,3740
7974700112,4.0,2.5,2530.0,6500.0,1.5,0.0,0.0,3,8,1720.0,810.0,1975,0.0,98115,47.6737,-122.284,2150.0,5280.0,2014-07-14,650000.0,7974700112,3741
2133010110,4.0,2.5,1770.0,13168.0,2.0,0.0,0.0,3,7,1770.0,0.0,1990,,98019,47.7306,-121.966,2050.0,14859.0,2015-05-08,455000.0,2133010110,3744
2424410110,3.0,1.75,1790.0,27427.0,1.0,0.0,0.0,3,7,1130.0,660.0,1978,0.0,98065,47.532,-121.761,1610.0,16684.0,2014-06-11,325000.0,2424410110,3747
2523089097,3.0,1.5,3430.0,264844.0,1.0,0.0,2.0,3,7,2230.0,1200.0,1988,0.0,98045,47.4476,-121.723,1660.0,145926.0,2014-10-29,524500.0,2523089097,3759
3026079055,4.0,2.75,3470.0,212639.0,2.0,0.0,0.0,3,7,2070.0,1400.0,1993,0.0,98019,47.7066,-121.968,2370.0,233917.0,2014-08-26,598600.0,3026079055,3760
1105000011,5.0,3.0,2140.0,5937.0,1.0,0.0,0.0,3,7,1280.0,860.0,1978,,98118,47.5459,-122.27,1820.0,6710.0,2014-12-09,367777.0,1105000011,3761
2112700600,3.0,2.25,1640.0,5880.0,1.0,0.0,0.0,3,7,1240.0,400.0,1977,,98106,47.5323,-122.351,1200.0,4760.0,2015-05-13,415000.0,2112700600,3767
3222049112,3.0,2.5,2780.0,8225.0,2.0,0.0,1.0,3,9,2780.0,0.0,1990,0.0,98198,47.3509,-122.323,720.0,9736.0,2015-05-07,449900.0,3222049112,3768
2623069067,3.0,2.5,2460.0,138085.0,2.0,0.0,0.0,4,9,2460.0,0.0,1977,0.0,98027,47.4572,-122.007,2090.0,219542.0,2015-03-05,605000.0,2623069067,3776
3329510850,4.0,2.5,2080.0,9846.0,1.0,0.0,0.0,3,7,1240.0,840.0,1984,0.0,98001,47.3338,-122.268,1890.0,7977.0,2015-03-06,286950.0,3329510850,3780
1245500099,3.0,2.5,2190.0,8528.0,1.0,0.0,0.0,3,8,1760.0,430.0,1991,0.0,98033,47.6943,-122.209,2060.0,9811.0,2015-05-06,702000.0,1245500099,3789
2426059076,4.0,2.5,2700.0,37431.0,1.0,0.0,0.0,4,8,1600.0,1100.0,1978,0.0,98072,47.7258,-122.117,2290.0,37431.0,2015-02-03,680000.0,2426059076,3795
3260200110,3.0,2.0,3200.0,18184.0,1.0,0.0,0.0,5,8,2000.0,1200.0,1977,,98005,47.6034,-122.172,1670.0,7416.0,2014-12-08,851500.0,3260200110,3796
5149300100,4.0,2.25,2270.0,9600.0,1.0,,0.0,3,7,1290.0,980.0,1976,,98023,47.3261,-122.355,1930.0,15000.0,2014-08-18,304999.0,5149300100,3801
3530540090,2.0,1.5,1450.0,6258.0,1.0,,0.0,4,8,1450.0,,1983,0.0,98198,47.3785,-122.322,1460.0,5375.0,2014-11-13,245000.0,3530540090,3805
3905081500,3.0,2.5,1820.0,4910.0,2.0,0.0,0.0,3,8,1820.0,0.0,1993,0.0,98029,47.5703,-121.996,2090.0,6668.0,2014-06-04,532000.0,3905081500,3811
5611000090,4.0,2.75,2500.0,10330.0,1.0,,0.0,4,8,1380.0,1120.0,1978,0.0,98155,47.7743,-122.286,2270.0,10430.0,2014-08-05,525000.0,5611000090,3812
5452301810,5.0,3.75,4220.0,9240.0,2.0,0.0,2.0,5,11,3420.0,800.0,1991,0.0,98040,47.5895,-122.229,3380.0,9240.0,2014-09-05,1580000.0,5452301810,3818
2249500367,3.0,2.5,1980.0,2975.0,3.0,0.0,2.0,3,8,1980.0,0.0,1993,0.0,98109,47.6294,-122.344,1980.0,3144.0,2014-10-21,736000.0,2249500367,3821
2916600110,3.0,1.75,1290.0,8688.0,1.0,0.0,0.0,4,7,1290.0,0.0,1980,0.0,98042,47.3655,-122.08,1750.0,9090.0,2015-04-30,214946.0,2916600110,3822
1775800740,4.0,1.75,1640.0,13566.0,1.0,0.0,0.0,4,7,1120.0,520.0,1977,0.0,98072,47.7423,-122.099,1470.0,13530.0,2015-02-06,414250.0,1775800740,3827
5561710110,3.0,2.25,1840.0,7326.0,1.0,0.0,0.0,5,7,1370.0,470.0,1979,0.0,98031,47.3958,-122.168,2050.0,7475.0,2014-10-14,319990.0,5561710110,3829
4022900077,4.0,2.75,2750.0,15450.0,1.0,0.0,0.0,3,8,1800.0,950.0,1978,0.0,98155,47.7749,-122.283,2750.0,10620.0,2015-04-13,615000.0,4022900077,3842
1777600490,4.0,2.5,3130.0,12463.0,1.0,,0.0,4,8,1620.0,1510.0,1978,0.0,98006,47.569,-122.127,2740.0,11779.0,2014-10-24,675000.0,1777600490,3843
2193310300,3.0,2.0,1430.0,9250.0,1.0,,0.0,4,8,990.0,440.0,1983,0.0,98052,47.6952,-122.096,1830.0,8003.0,2015-04-01,510000.0,2193310300,3844
1545800090,3.0,1.5,1530.0,7500.0,1.5,0.0,0.0,3,7,1530.0,0.0,1986,,98038,47.3639,-122.055,2080.0,11250.0,2014-10-03,265000.0,1545800090,3847
2525000690,3.0,1.75,1620.0,7500.0,1.0,0.0,0.0,3,7,1220.0,400.0,1981,0.0,98059,47.4815,-122.162,1470.0,7938.0,2015-03-09,347500.0,2525000690,3855
7968460110,3.0,2.0,1790.0,42399.0,1.0,,0.0,4,7,1790.0,0.0,1990,,98092,47.3143,-122.134,1330.0,40015.0,2014-06-19,280000.0,7968460110,3859
9406550100,4.0,2.5,1930.0,8458.0,2.0,0.0,0.0,3,7,1930.0,0.0,1993,,98038,47.3645,-122.039,1670.0,9485.0,2014-09-23,325000.0,9406550100,3869
1126059144,3.0,2.25,2040.0,130680.0,2.0,0.0,0.0,3,9,2040.0,0.0,1977,0.0,98072,47.7584,-122.136,3080.0,39630.0,2014-09-11,730000.0,1126059144,3883
7963900100,3.0,2.5,2620.0,14248.0,2.0,0.0,0.0,4,8,1830.0,790.0,1977,0.0,98004,47.6281,-122.194,2620.0,12343.0,2014-09-12,680000.0,7963900100,3885
9264910100,5.0,2.25,3120.0,10400.0,2.0,0.0,0.0,3,8,3120.0,0.0,1980,,98023,47.3097,-122.34,2160.0,8267.0,2015-02-18,341500.0,9264910100,3886
7526800100,5.0,2.75,2510.0,9180.0,1.0,0.0,1.0,4,8,1600.0,910.0,1975,0.0,98052,47.6389,-122.098,2650.0,9780.0,2014-07-08,695500.0,7526800100,3889
6385100100,3.0,1.75,1680.0,8629.0,1.0,0.0,0.0,3,8,1200.0,480.0,1977,0.0,98198,47.3662,-122.319,1990.0,8400.0,2014-10-02,308000.0,6385100100,3890
2085200261,3.0,2.0,1960.0,6450.0,1.0,0.0,0.0,4,7,1000.0,960.0,1977,0.0,98038,47.3972,-122.029,1660.0,20720.0,2015-02-18,422500.0,2085200261,3891
3223049131,4.0,2.5,2490.0,11650.0,1.0,0.0,0.0,3,7,1390.0,1100.0,1990,0.0,98148,47.4416,-122.332,2010.0,10495.0,2014-10-30,270000.0,3223049131,3899
2600020100,4.0,2.5,2720.0,10455.0,2.0,0.0,2.0,3,10,2500.0,220.0,1981,,98006,47.5564,-122.158,3240.0,12348.0,2014-09-30,975000.0,2600020100,3901
4055700378,4.0,3.25,3600.0,38016.0,2.0,0.0,2.0,3,11,3310.0,290.0,1991,,98034,47.7124,-122.253,2440.0,22693.0,2014-10-09,1420000.0,4055700378,3903
3275000090,4.0,2.25,2270.0,9100.0,2.0,0.0,0.0,3,7,2270.0,0.0,1978,0.0,98034,47.7242,-122.17,1710.0,7910.0,2015-04-21,420000.0,3275000090,3906
1133000542,3.0,2.25,1670.0,9500.0,1.0,0.0,0.0,3,7,1170.0,500.0,1977,0.0,98125,47.7253,-122.309,1470.0,9500.0,2014-08-05,425000.0,1133000542,3912
1158700100,2.0,1.75,2770.0,19700.0,2.0,0.0,0.0,3,8,1780.0,990.0,1983,0.0,98177,47.7581,-122.365,2360.0,9700.0,2014-08-11,575000.0,1158700100,3917
1668500100,3.0,2.5,3820.0,35016.0,2.0,0.0,0.0,4,9,3820.0,0.0,1987,,98053,47.6496,-122.041,3010.0,35190.0,2014-12-10,775000.0,1668500100,3923
1755700090,3.0,2.25,1590.0,7267.0,1.0,0.0,0.0,4,7,1100.0,490.0,1976,0.0,98133,47.7457,-122.332,2060.0,8336.0,2014-08-01,405000.0,1755700090,3926
1269200229,3.0,3.25,3786.0,38038.0,1.0,1.0,4.0,3,9,1934.0,1852.0,1978,20060.0,98070,47.3907,-122.448,2850.0,33361.0,2014-07-23,1380000.0,1269200229,3931
1566100625,3.0,2.25,1610.0,8296.0,2.0,0.0,0.0,3,8,1610.0,0.0,1978,,98115,47.7,-122.297,1610.0,8288.0,2014-08-04,450000.0,1566100625,3938
8861500015,3.0,2.25,1990.0,10260.0,2.0,0.0,0.0,4,8,1990.0,0.0,1987,0.0,98052,47.6801,-122.115,1990.0,10260.0,2014-05-20,675000.0,8861500015,3939
8155820110,3.0,1.75,1460.0,7203.0,1.0,0.0,0.0,3,7,1460.0,0.0,1990,0.0,98056,47.5049,-122.189,1570.0,7203.0,2015-03-25,355000.0,8155820110,3945
722069232,4.0,3.25,3770.0,982998.0,2.0,0.0,0.0,3,10,3770.0,0.0,1992,0.0,98058,47.414,-122.087,2290.0,37141.0,2014-09-05,998000.0,722069232,3946
8029500100,3.0,2.5,2100.0,7587.0,2.0,0.0,0.0,3,9,2100.0,0.0,1990,0.0,98023,47.3072,-122.391,2330.0,8119.0,2015-02-26,317000.0,8029500100,3950
7525530100,5.0,3.5,4180.0,17841.0,2.0,0.0,2.0,3,10,3160.0,1020.0,1990,0.0,98075,47.5618,-122.037,3260.0,12608.0,2014-09-08,1020000.0,7525530100,3954
5561401110,4.0,2.5,2110.0,35091.0,1.0,0.0,0.0,4,8,1290.0,820.0,1985,0.0,98027,47.467,-122.014,2740.0,36427.0,2014-06-27,460000.0,5561401110,3956
2130702350,4.0,2.5,2310.0,8030.0,2.0,0.0,0.0,3,7,2310.0,0.0,1978,0.0,98019,47.7433,-121.982,1780.0,8041.0,2014-06-04,364950.0,2130702350,3961
8035600590,3.0,2.75,2850.0,8039.0,1.0,,0.0,4,8,1540.0,1310.0,1989,,98031,47.4141,-122.204,2240.0,7727.0,2014-07-16,335000.0,8035600590,3966
2473002100,4.0,2.25,2330.0,11400.0,1.0,0.0,0.0,4,8,2330.0,0.0,1974,0.0,98058,47.4495,-122.148,2640.0,10200.0,2014-08-27,375000.0,2473002100,3969
1326059085,3.0,2.25,2080.0,111513.0,1.5,0.0,0.0,3,8,1680.0,400.0,1977,0.0,98072,47.7403,-122.112,2440.0,107157.0,2014-07-21,450000.0,1326059085,3971
6179900090,3.0,1.75,1770.0,10513.0,1.0,0.0,0.0,4,7,1400.0,370.0,1982,0.0,98028,47.7726,-122.266,2070.0,9968.0,2015-05-07,415000.0,6179900090,3983
2597520090,4.0,2.5,2810.0,10613.0,2.0,0.0,0.0,3,9,2810.0,0.0,1989,,98006,47.5424,-122.141,2800.0,9933.0,2014-06-22,810000.0,2597520090,3990
8100000110,3.0,1.75,1350.0,7588.0,1.0,0.0,0.0,3,7,1350.0,0.0,1993,,98010,47.3123,-122.023,1470.0,7341.0,2014-12-26,241250.0,8100000110,3992
1726069202,3.0,1.75,1060.0,38644.0,1.0,0.0,0.0,3,7,1060.0,0.0,1983,0.0,98077,47.7442,-122.072,1310.0,11416.0,2014-07-18,420000.0,1726069202,3996
3530450100,2.0,1.75,1000.0,3554.0,1.0,,0.0,4,8,1000.0,0.0,1975,0.0,98198,47.3811,-122.32,1150.0,4000.0,2014-07-26,210000.0,3530450100,3997
8941800100,3.0,3.25,3870.0,11000.0,2.0,,2.0,3,9,2970.0,900.0,1991,,98106,47.5545,-122.354,2970.0,11000.0,2015-04-27,645000.0,8941800100,3998
4178500100,3.0,2.25,1670.0,7150.0,2.0,0.0,0.0,4,7,1670.0,0.0,1990,,98042,47.3603,-122.088,1570.0,7040.0,2014-07-23,282500.0,4178500100,4001
509000090,3.0,2.5,3190.0,49137.0,2.0,0.0,0.0,3,9,3190.0,0.0,1988,0.0,98074,47.6027,-122.043,3240.0,53143.0,2014-10-06,760750.0,509000090,4014
8078350090,3.0,2.5,2040.0,7503.0,2.0,0.0,0.0,3,8,2040.0,0.0,1987,0.0,98029,47.5718,-122.021,2170.0,7503.0,2015-03-31,619000.0,8078350090,4037
1423089118,4.0,2.25,1790.0,42000.0,1.0,0.0,0.0,3,7,1170.0,620.0,1983,0.0,98045,47.4819,-121.744,2060.0,50094.0,2015-03-25,494000.0,1423089118,4038
4167300300,4.0,1.75,1880.0,12150.0,1.0,,0.0,3,7,1280.0,600.0,1976,0.0,98023,47.3272,-122.363,1980.0,9680.0,2014-08-13,310000.0,4167300300,4044
8078490090,3.0,1.75,1670.0,11452.0,1.0,0.0,2.0,3,8,1670.0,0.0,1992,,98022,47.1913,-122.015,1820.0,11152.0,2015-05-08,245000.0,8078490090,4047
8965500900,3.0,2.5,2090.0,9847.0,2.0,0.0,2.0,3,9,2090.0,0.0,1983,0.0,98006,47.5651,-122.114,2860.0,11483.0,2015-02-13,725000.0,8965500900,4058
3751603173,3.0,1.0,920.0,14400.0,1.0,0.0,0.0,4,7,920.0,0.0,1977,,98001,47.2816,-122.269,1170.0,9600.0,2014-06-04,212500.0,3751603173,4059
3423059140,4.0,2.25,2970.0,54450.0,2.0,,0.0,3,8,2970.0,0.0,1983,19980.0,98058,47.4338,-122.146,2260.0,6465.0,2014-09-10,526000.0,3423059140,4060
114101055,3.0,2.5,1720.0,10031.0,2.0,0.0,0.0,3,8,1720.0,0.0,1993,0.0,98028,47.7688,-122.238,2280.0,5845.0,2014-12-23,383000.0,114101055,4061
2475200590,3.0,1.75,1460.0,4692.0,1.0,0.0,0.0,3,7,1460.0,0.0,1988,,98055,47.472,-122.192,1600.0,4557.0,2015-04-21,244000.0,2475200590,4062
1221059112,4.0,1.75,2160.0,28750.0,2.0,0.0,0.0,4,8,2160.0,0.0,1978,0.0,98092,47.3212,-122.118,1790.0,53578.0,2014-11-16,324888.0,1221059112,4068
6802210090,3.0,2.25,1570.0,8410.0,1.0,0.0,0.0,3,7,1180.0,390.0,1991,0.0,98022,47.1942,-121.99,1540.0,8410.0,2014-08-22,252000.0,6802210090,4072
424069233,3.0,2.25,2675.0,40910.0,2.0,0.0,0.0,3,8,2675.0,0.0,1984,0.0,98075,47.5916,-122.055,2300.0,39438.0,2014-05-31,660000.0,424069233,4091
3830630090,3.0,2.0,1340.0,6783.0,1.0,,0.0,4,7,1340.0,0.0,1987,0.0,98030,47.3504,-122.177,1630.0,6458.0,2015-04-17,265000.0,3830630090,4092
1898310110,3.0,2.5,1800.0,8697.0,2.0,0.0,0.0,3,8,1800.0,0.0,1987,0.0,98023,47.3115,-122.4,1770.0,8390.0,2014-12-02,280000.0,1898310110,4094
3407700047,3.0,3.25,2990.0,189852.0,2.0,0.0,0.0,4,10,2990.0,,1974,0.0,98072,47.746,-122.138,3500.0,48760.0,2014-10-29,1060000.0,3407700047,4095
1159100100,3.0,2.25,1940.0,11612.0,1.0,,0.0,4,8,1100.0,840.0,1981,0.0,98178,47.5018,-122.23,2180.0,8954.0,2014-06-20,359950.0,1159100100,4100
7230900100,3.0,1.75,1590.0,11454.0,1.0,0.0,0.0,4,8,1590.0,0.0,1979,0.0,98056,47.5049,-122.186,1970.0,9960.0,2014-12-15,417000.0,7230900100,4101
2475900855,3.0,1.75,1540.0,10400.0,1.0,0.0,0.0,3,6,1540.0,0.0,1977,0.0,98024,47.5651,-121.89,1090.0,7500.0,2014-08-27,340000.0,2475900855,4114
3824100051,4.0,1.75,1690.0,8392.0,1.0,0.0,0.0,3,7,1190.0,500.0,1979,0.0,98028,47.773,-122.256,1880.0,9861.0,2015-04-07,405000.0,3824100051,4116
9522350090,4.0,2.5,2410.0,7069.0,2.0,0.0,0.0,3,9,2410.0,0.0,1993,0.0,98034,47.7094,-122.234,2240.0,7184.0,2014-11-06,635000.0,9522350090,4118
2180001080,3.0,2.0,1260.0,22100.0,2.0,0.0,0.0,4,7,1260.0,0.0,1981,0.0,98023,47.2772,-122.354,1430.0,13000.0,2014-08-19,277500.0,2180001080,4121
1328330590,5.0,2.5,2020.0,8250.0,1.0,0.0,0.0,4,8,1430.0,590.0,1978,0.0,98058,47.4432,-122.135,1680.0,8959.0,2015-04-20,346500.0,1328330590,4122
9516500100,3.0,1.75,1600.0,9579.0,1.0,0.0,0.0,3,8,1180.0,420.0,1977,0.0,98072,47.7662,-122.159,1750.0,9829.0,2015-04-18,525000.0,9516500100,4128
7977201707,3.0,1.75,1680.0,3420.0,1.0,0.0,0.0,3,7,960.0,720.0,1992,0.0,98115,47.6854,-122.291,1680.0,4080.0,2014-05-23,526000.0,7977201707,4140
1402650110,3.0,2.5,2480.0,8342.0,2.0,0.0,0.0,3,8,2480.0,0.0,1986,,98058,47.4381,-122.134,2300.0,8303.0,2014-05-18,415000.0,1402650110,4152
1796350690,3.0,2.0,1390.0,8250.0,1.0,0.0,0.0,3,7,1390.0,0.0,1987,0.0,98042,47.3707,-122.094,1390.0,7875.0,2014-08-20,245000.0,1796350690,4154
7504110110,3.0,2.5,2880.0,10126.0,2.0,0.0,0.0,4,10,2880.0,0.0,1985,0.0,98074,47.6319,-122.037,2960.0,10514.0,2015-03-25,720000.0,7504110110,4155
2474400300,4.0,2.5,1920.0,7277.0,2.0,0.0,0.0,4,8,1920.0,0.0,1990,0.0,98031,47.4058,-122.192,2300.0,7645.0,2015-05-06,320000.0,2474400300,4164
3876540600,3.0,2.25,1930.0,8192.0,1.0,0.0,0.0,3,7,1470.0,460.0,1984,0.0,98003,47.2624,-122.299,1510.0,8192.0,2015-05-07,273000.0,3876540600,4169
3856904580,3.0,1.75,2050.0,4080.0,2.0,0.0,0.0,3,8,2050.0,0.0,1991,0.0,98105,47.6698,-122.325,1890.0,4080.0,2014-11-25,790000.0,3856904580,4175
2473510090,3.0,2.25,1750.0,8900.0,2.0,0.0,0.0,4,8,1750.0,,1977,0.0,98058,47.4451,-122.136,1680.0,7910.0,2014-07-29,341000.0,2473510090,4180
3834500195,6.0,3.5,3000.0,8401.0,1.0,0.0,0.0,3,8,1500.0,1500.0,1979,0.0,98125,47.7226,-122.299,1400.0,8403.0,2014-07-07,527000.0,3834500195,4194
8561200110,3.0,2.5,1900.0,7604.0,2.0,0.0,0.0,3,8,1900.0,0.0,1990,0.0,98033,47.7002,-122.188,1980.0,9583.0,2014-05-21,512500.0,8561200110,4203
7334501130,3.0,2.0,930.0,11475.0,1.0,0.0,0.0,3,7,930.0,0.0,1978,0.0,98045,47.4644,-121.745,1280.0,11250.0,2014-12-01,255000.0,7334501130,4207
2323059184,4.0,2.0,1800.0,13551.0,1.0,0.0,0.0,4,7,1800.0,0.0,1974,,98059,47.4721,-122.128,1730.0,13551.0,2014-12-30,305000.0,2323059184,4213
3342104046,4.0,2.25,2890.0,18226.0,3.0,1.0,4.0,3,10,2890.0,0.0,1984,0.0,98056,47.5169,-122.209,2870.0,11151.0,2014-07-08,1570000.0,3342104046,4217
7893801862,3.0,2.5,1730.0,7202.0,1.0,0.0,0.0,3,7,1330.0,400.0,1991,0.0,98198,47.4099,-122.329,2100.0,8125.0,2014-08-11,379260.0,7893801862,4218
522069119,3.0,2.5,2720.0,62310.0,1.0,0.0,0.0,3,8,2040.0,680.0,1985,0.0,98038,47.4168,-122.074,2770.0,204296.0,2015-05-12,550000.0,522069119,4223
1024069162,3.0,2.0,3250.0,50529.0,2.0,0.0,0.0,4,8,3250.0,0.0,1978,0.0,98075,47.5849,-122.016,2370.0,47480.0,2015-04-16,562000.0,1024069162,4230
5452800735,4.0,2.5,2270.0,13449.0,1.0,0.0,0.0,4,9,1310.0,960.0,1975,0.0,98040,47.5416,-122.232,2810.0,13475.0,2014-07-22,780000.0,5452800735,4231
4003000110,4.0,2.5,2710.0,4069.0,3.0,0.0,0.0,4,10,2710.0,0.0,1990,0.0,98122,47.604,-122.288,1810.0,3586.0,2014-10-29,865000.0,4003000110,4238
1926069143,4.0,3.25,3400.0,99170.0,1.0,0.0,0.0,4,8,2000.0,1400.0,1980,,98072,47.7293,-122.099,3460.0,47920.0,2014-10-16,865000.0,1926069143,4241
6667400090,4.0,3.25,2880.0,35315.0,1.0,0.0,0.0,3,11,2270.0,610.0,1982,,98005,47.6587,-122.163,1910.0,167378.0,2015-05-01,845000.0,6667400090,4250
6802200100,3.0,2.0,1450.0,8771.0,2.0,0.0,0.0,4,7,1450.0,0.0,1991,0.0,98022,47.1947,-121.989,1450.0,8653.0,2015-01-15,271900.0,6802200100,4251
913000315,6.0,4.5,3902.0,3880.0,3.0,0.0,4.0,4,9,2782.0,1120.0,1977,,98116,47.5837,-122.399,1100.0,3870.0,2014-06-05,1300000.0,913000315,4252
8732030490,4.0,2.5,2460.0,7800.0,1.0,0.0,0.0,3,8,1500.0,960.0,1977,0.0,98023,47.3081,-122.384,2210.0,7800.0,2014-12-22,261500.0,8732030490,4253
1524079156,5.0,2.25,1970.0,15247.0,1.0,0.0,0.0,3,7,1450.0,520.0,1986,0.0,98024,47.5669,-121.905,1300.0,10800.0,2014-06-10,435000.0,1524079156,4255
3298600850,3.0,1.75,1370.0,14030.0,1.0,0.0,0.0,4,8,1370.0,0.0,1977,0.0,98092,47.2969,-122.163,2100.0,15260.0,2014-12-16,235000.0,3298600850,4261
8887001140,3.0,3.0,3290.0,80471.0,2.0,0.0,2.0,4,8,2330.0,960.0,1975,,98070,47.504,-122.464,1830.0,30494.0,2014-07-23,562000.0,8887001140,4263
251620090,4.0,3.25,4140.0,20734.0,1.0,,1.0,3,10,3300.0,840.0,1977,20050.0,98004,47.6344,-122.215,4020.0,20008.0,2014-05-30,2400000.0,251620090,4265
3546000090,3.0,1.75,1690.0,8901.0,1.0,0.0,0.0,3,7,1690.0,0.0,1986,0.0,98030,47.3546,-122.176,1690.0,7532.0,2015-02-24,199500.0,3546000090,4266
1796370930,3.0,2.5,1490.0,8102.0,2.0,0.0,0.0,4,7,1490.0,0.0,1990,0.0,98042,47.3712,-122.092,1640.0,7943.0,2014-07-10,260000.0,1796370930,4270
1761100300,3.0,1.75,1230.0,7200.0,1.0,0.0,0.0,3,7,1230.0,0.0,1986,0.0,98023,47.2881,-122.363,1540.0,7210.0,2014-10-30,220000.0,1761100300,4274
9542800820,3.0,2.0,1900.0,7980.0,1.0,0.0,0.0,4,7,1340.0,560.0,1977,0.0,98023,47.305,-122.373,1690.0,7840.0,2015-04-30,235000.0,9542800820,4275
2644900110,3.0,1.75,1530.0,10300.0,1.0,,0.0,4,7,1530.0,0.0,1978,0.0,98133,47.7767,-122.356,1940.0,9883.0,2014-10-21,370000.0,2644900110,4276
1626069198,3.0,1.75,2290.0,44866.0,1.0,0.0,0.0,3,8,1390.0,900.0,1981,0.0,98077,47.7398,-122.041,2410.0,44866.0,2014-10-03,450000.0,1626069198,4277
3308030100,4.0,2.5,3050.0,32450.0,1.0,0.0,0.0,4,8,1550.0,1500.0,1983,0.0,98030,47.3626,-122.209,2350.0,15390.0,2014-09-25,465000.0,3308030100,4280
2212200090,3.0,1.0,1610.0,7140.0,1.0,0.0,0.0,3,7,1080.0,530.0,1976,0.0,98031,47.3943,-122.189,1800.0,7600.0,2015-02-09,215000.0,2212200090,4282
9264921140,3.0,2.75,1910.0,15508.0,1.0,0.0,0.0,3,8,1210.0,700.0,1984,,98023,47.3128,-122.345,2450.0,7989.0,2015-03-12,300000.0,9264921140,4283
7338000850,3.0,1.5,1280.0,4366.0,2.0,0.0,0.0,4,6,1280.0,0.0,1985,0.0,98002,47.335,-122.215,1280.0,4366.0,2014-07-31,183000.0,7338000850,4285
